Date,US_CPI_DAILY_INTERP
1945-10-18,18.1
1945-10-19,18.1
1945-10-22,18.1
1945-10-23,18.1
1945-10-24,18.1
1945-10-25,18.1
1945-10-26,18.1
1945-10-29,18.1
1945-10-30,18.1
1945-10-31,18.1
1945-11-01,18.1
1945-11-02,18.1
1945-11-05,18.1
1945-11-06,18.1
1945-11-07,18.1
1945-11-08,18.1
1945-11-09,18.1
1945-11-12,18.1
1945-11-13,18.1
1945-11-14,18.1
1945-11-15,18.1
1945-11-16,18.1
1945-11-19,18.1
1945-11-20,18.1
1945-11-21,18.1
1945-11-22,18.1
1945-11-23,18.1
1945-11-26,18.1
1945-11-27,18.1
1945-11-28,18.1
1945-11-29,18.1
1945-11-30,18.1
1945-12-03,18.10967741935484
1945-12-04,18.112903225806452
1945-12-05,18.116129032258065
1945-12-06,18.11935483870968
1945-12-07,18.122580645161293
1945-12-10,18.13225806451613
1945-12-11,18.135483870967743
1945-12-12,18.138709677419357
1945-12-13,18.141935483870967
1945-12-14,18.14516129032258
1945-12-17,18.15483870967742
1945-12-18,18.158064516129034
1945-12-19,18.161290322580644
1945-12-20,18.164516129032258
1945-12-21,18.16774193548387
1945-12-24,18.177419354838708
1945-12-25,18.18064516129032
1945-12-26,18.183870967741935
1945-12-27,18.18709677419355
1945-12-28,18.190322580645162
1945-12-31,18.2
1946-01-01,18.2
1946-01-02,18.2
1946-01-03,18.2
1946-01-04,18.2
1946-01-07,18.2
1946-01-08,18.2
1946-01-09,18.2
1946-01-10,18.2
1946-01-11,18.2
1946-01-14,18.2
1946-01-15,18.2
1946-01-16,18.2
1946-01-17,18.2
1946-01-18,18.2
1946-01-21,18.2
1946-01-22,18.2
1946-01-23,18.2
1946-01-24,18.2
1946-01-25,18.2
1946-01-28,18.2
1946-01-29,18.2
1946-01-30,18.2
1946-01-31,18.2
1946-02-01,18.19642857142857
1946-02-04,18.185714285714287
1946-02-05,18.182142857142857
1946-02-06,18.178571428571427
1946-02-07,18.175
1946-02-08,18.17142857142857
1946-02-11,18.160714285714285
1946-02-12,18.15714285714286
1946-02-13,18.15357142857143
1946-02-14,18.15
1946-02-15,18.146428571428572
1946-02-18,18.135714285714286
1946-02-19,18.132142857142856
1946-02-20,18.12857142857143
1946-02-21,18.125
1946-02-22,18.121428571428574
1946-02-25,18.110714285714288
1946-02-26,18.107142857142858
1946-02-27,18.10357142857143
1946-02-28,18.1
1946-03-01,18.10689655172414
1946-03-04,18.127586206896552
1946-03-05,18.134482758620692
1946-03-06,18.141379310344828
1946-03-07,18.148275862068967
1946-03-08,18.155172413793103
1946-03-11,18.175862068965518
1946-03-12,18.182758620689658
1946-03-13,18.189655172413794
1946-03-14,18.196551724137933
1946-03-15,18.20344827586207
1946-03-18,18.224137931034484
1946-03-19,18.23103448275862
1946-03-20,18.23793103448276
1946-03-21,18.2448275862069
1946-03-22,18.251724137931035
1946-03-25,18.27241379310345
1946-03-26,18.279310344827586
1946-03-27,18.286206896551725
1946-03-28,18.29310344827586
1946-03-29,18.3
1946-04-01,18.309375
1946-04-02,18.3125
1946-04-03,18.315625
1946-04-04,18.31875
1946-04-05,18.321875
1946-04-08,18.33125
1946-04-09,18.334375
1946-04-10,18.3375
1946-04-11,18.340625
1946-04-12,18.34375
1946-04-15,18.353125
1946-04-16,18.35625
1946-04-17,18.359375
1946-04-18,18.3625
1946-04-19,18.365624999999998
1946-04-22,18.375
1946-04-23,18.378125
1946-04-24,18.381249999999998
1946-04-25,18.384375
1946-04-26,18.3875
1946-04-29,18.396874999999998
1946-04-30,18.4
1946-05-01,18.403225806451612
1946-05-02,18.406451612903226
1946-05-03,18.40967741935484
1946-05-06,18.419354838709676
1946-05-07,18.42258064516129
1946-05-08,18.425806451612903
1946-05-09,18.429032258064517
1946-05-10,18.432258064516127
1946-05-13,18.441935483870967
1946-05-14,18.44516129032258
1946-05-15,18.448387096774194
1946-05-16,18.451612903225804
1946-05-17,18.454838709677418
1946-05-20,18.46451612903226
1946-05-21,18.467741935483872
1946-05-22,18.470967741935482
1946-05-23,18.474193548387095
1946-05-24,18.47741935483871
1946-05-27,18.48709677419355
1946-05-28,18.49032258064516
1946-05-29,18.493548387096773
1946-05-30,18.496774193548386
1946-05-31,18.5
1946-06-03,18.521428571428572
1946-06-04,18.52857142857143
1946-06-05,18.535714285714285
1946-06-06,18.542857142857144
1946-06-07,18.55
1946-06-10,18.571428571428573
1946-06-11,18.57857142857143
1946-06-12,18.585714285714285
1946-06-13,18.59285714285714
1946-06-14,18.6
1946-06-17,18.62142857142857
1946-06-18,18.62857142857143
1946-06-19,18.635714285714286
1946-06-20,18.642857142857142
1946-06-21,18.65
1946-06-24,18.67142857142857
1946-06-25,18.678571428571427
1946-06-26,18.685714285714287
1946-06-27,18.692857142857143
1946-06-28,18.7
1946-07-01,18.8
1946-07-02,18.833333333333332
1946-07-03,18.866666666666667
1946-07-04,18.9
1946-07-05,18.933333333333334
1946-07-08,19.03333333333333
1946-07-09,19.066666666666666
1946-07-10,19.1
1946-07-11,19.133333333333333
1946-07-12,19.166666666666668
1946-07-15,19.266666666666666
1946-07-16,19.3
1946-07-17,19.333333333333332
1946-07-18,19.366666666666667
1946-07-19,19.4
1946-07-22,19.5
1946-07-23,19.533333333333335
1946-07-24,19.566666666666666
1946-07-25,19.6
1946-07-26,19.633333333333333
1946-07-29,19.733333333333334
1946-07-30,19.766666666666666
1946-07-31,19.8
1946-08-01,19.813333333333333
1946-08-02,19.826666666666668
1946-08-05,19.866666666666667
1946-08-06,19.88
1946-08-07,19.893333333333334
1946-08-08,19.906666666666666
1946-08-09,19.92
1946-08-12,19.96
1946-08-13,19.973333333333333
1946-08-14,19.986666666666668
1946-08-15,20.0
1946-08-16,20.013333333333332
1946-08-19,20.053333333333335
1946-08-20,20.066666666666666
1946-08-21,20.08
1946-08-22,20.093333333333334
1946-08-23,20.106666666666666
1946-08-26,20.146666666666665
1946-08-27,20.16
1946-08-28,20.173333333333332
1946-08-29,20.186666666666667
1946-08-30,20.2
1946-09-02,20.219354838709677
1946-09-03,20.225806451612904
1946-09-04,20.232258064516127
1946-09-05,20.238709677419354
1946-09-06,20.24516129032258
1946-09-09,20.264516129032256
1946-09-10,20.270967741935483
1946-09-11,20.27741935483871
1946-09-12,20.283870967741933
1946-09-13,20.29032258064516
1946-09-16,20.309677419354838
1946-09-17,20.316129032258065
1946-09-18,20.32258064516129
1946-09-19,20.329032258064515
1946-09-20,20.335483870967742
1946-09-23,20.354838709677416
1946-09-24,20.361290322580643
1946-09-25,20.36774193548387
1946-09-26,20.374193548387094
1946-09-27,20.38064516129032
1946-09-30,20.4
1946-10-01,20.41290322580645
1946-10-02,20.425806451612903
1946-10-03,20.438709677419354
1946-10-04,20.451612903225804
1946-10-07,20.49032258064516
1946-10-08,20.503225806451614
1946-10-09,20.516129032258064
1946-10-10,20.529032258064515
1946-10-11,20.54193548387097
1946-10-14,20.580645161290324
1946-10-15,20.593548387096774
1946-10-16,20.606451612903225
1946-10-17,20.619354838709675
1946-10-18,20.63225806451613
1946-10-21,20.670967741935485
1946-10-22,20.683870967741935
1946-10-23,20.696774193548386
1946-10-24,20.70967741935484
1946-10-25,20.72258064516129
1946-10-28,20.761290322580646
1946-10-29,20.774193548387096
1946-10-30,20.78709677419355
1946-10-31,20.8
1946-11-01,20.817241379310346
1946-11-04,20.86896551724138
1946-11-05,20.886206896551723
1946-11-06,20.90344827586207
1946-11-07,20.920689655172414
1946-11-08,20.93793103448276
1946-11-11,20.989655172413794
1946-11-12,21.00689655172414
1946-11-13,21.024137931034485
1946-11-14,21.04137931034483
1946-11-15,21.05862068965517
1946-11-18,21.110344827586207
1946-11-19,21.127586206896552
1946-11-20,21.144827586206898
1946-11-21,21.162068965517243
1946-11-22,21.179310344827588
1946-11-25,21.23103448275862
1946-11-26,21.248275862068965
1946-11-27,21.26551724137931
1946-11-28,21.282758620689656
1946-11-29,21.3
1946-12-02,21.31875
1946-12-03,21.325
1946-12-04,21.33125
1946-12-05,21.337500000000002
1946-12-06,21.34375
1946-12-09,21.3625
1946-12-10,21.368750000000002
1946-12-11,21.375
1946-12-12,21.38125
1946-12-13,21.3875
1946-12-16,21.40625
1946-12-17,21.4125
1946-12-18,21.41875
1946-12-19,21.425
1946-12-20,21.43125
1946-12-23,21.45
1946-12-24,21.45625
1946-12-25,21.4625
1946-12-26,21.46875
1946-12-27,21.475
1946-12-30,21.49375
1946-12-31,21.5
1947-01-01,21.5
1947-01-02,21.5
1947-01-03,21.5
1947-01-06,21.5
1947-01-07,21.5
1947-01-08,21.5
1947-01-09,21.5
1947-01-10,21.5
1947-01-13,21.5
1947-01-14,21.5
1947-01-15,21.5
1947-01-16,21.5
1947-01-17,21.5
1947-01-20,21.5
1947-01-21,21.5
1947-01-22,21.5
1947-01-23,21.5
1947-01-24,21.5
1947-01-27,21.5
1947-01-28,21.5
1947-01-29,21.5
1947-01-30,21.5
1947-01-31,21.5
1947-02-03,21.5
1947-02-04,21.5
1947-02-05,21.5
1947-02-06,21.5
1947-02-07,21.5
1947-02-10,21.5
1947-02-11,21.5
1947-02-12,21.5
1947-02-13,21.5
1947-02-14,21.5
1947-02-17,21.5
1947-02-18,21.5
1947-02-19,21.5
1947-02-20,21.5
1947-02-21,21.5
1947-02-24,21.5
1947-02-25,21.5
1947-02-26,21.5
1947-02-27,21.5
1947-02-28,21.5
1947-03-03,21.538709677419355
1947-03-04,21.551612903225806
1947-03-05,21.564516129032256
1947-03-06,21.57741935483871
1947-03-07,21.59032258064516
1947-03-10,21.629032258064516
1947-03-11,21.641935483870967
1947-03-12,21.654838709677417
1947-03-13,21.66774193548387
1947-03-14,21.68064516129032
1947-03-17,21.719354838709677
1947-03-18,21.732258064516127
1947-03-19,21.74516129032258
1947-03-20,21.758064516129032
1947-03-21,21.770967741935483
1947-03-24,21.809677419354838
1947-03-25,21.82258064516129
1947-03-26,21.835483870967742
1947-03-27,21.848387096774193
1947-03-28,21.861290322580643
1947-03-31,21.9
1947-04-01,21.9
1947-04-02,21.9
1947-04-03,21.9
1947-04-04,21.9
1947-04-07,21.9
1947-04-08,21.9
1947-04-09,21.9
1947-04-10,21.9
1947-04-11,21.9
1947-04-14,21.9
1947-04-15,21.9
1947-04-16,21.9
1947-04-17,21.9
1947-04-18,21.9
1947-04-21,21.9
1947-04-22,21.9
1947-04-23,21.9
1947-04-24,21.9
1947-04-25,21.9
1947-04-28,21.9
1947-04-29,21.9
1947-04-30,21.9
1947-05-01,21.9
1947-05-02,21.9
1947-05-05,21.9
1947-05-06,21.9
1947-05-07,21.9
1947-05-08,21.9
1947-05-09,21.9
1947-05-12,21.9
1947-05-13,21.9
1947-05-14,21.9
1947-05-15,21.9
1947-05-16,21.9
1947-05-19,21.9
1947-05-20,21.9
1947-05-21,21.9
1947-05-22,21.9
1947-05-23,21.9
1947-05-26,21.9
1947-05-27,21.9
1947-05-28,21.9
1947-05-29,21.9
1947-05-30,21.9
1947-06-02,21.90967741935484
1947-06-03,21.91290322580645
1947-06-04,21.916129032258063
1947-06-05,21.919354838709676
1947-06-06,21.92258064516129
1947-06-09,21.932258064516127
1947-06-10,21.93548387096774
1947-06-11,21.938709677419354
1947-06-12,21.941935483870967
1947-06-13,21.94516129032258
1947-06-16,21.954838709677418
1947-06-17,21.95806451612903
1947-06-18,21.961290322580645
1947-06-19,21.96451612903226
1947-06-20,21.967741935483872
1947-06-23,21.97741935483871
1947-06-24,21.980645161290322
1947-06-25,21.983870967741936
1947-06-26,21.98709677419355
1947-06-27,21.99032258064516
1947-06-30,22.0
1947-07-01,22.006451612903227
1947-07-02,22.01290322580645
1947-07-03,22.019354838709678
1947-07-04,22.025806451612905
1947-07-07,22.045161290322582
1947-07-08,22.051612903225806
1947-07-09,22.058064516129033
1947-07-10,22.064516129032256
1947-07-11,22.070967741935483
1947-07-14,22.09032258064516
1947-07-15,22.096774193548388
1947-07-16,22.10322580645161
1947-07-17,22.10967741935484
1947-07-18,22.116129032258065
1947-07-21,22.135483870967743
1947-07-22,22.141935483870967
1947-07-23,22.148387096774194
1947-07-24,22.154838709677417
1947-07-25,22.161290322580644
1947-07-28,22.18064516129032
1947-07-29,22.18709677419355
1947-07-30,22.193548387096772
1947-07-31,22.2
1947-08-01,22.210344827586205
1947-08-04,22.241379310344826
1947-08-05,22.251724137931035
1947-08-06,22.26206896551724
1947-08-07,22.272413793103446
1947-08-08,22.282758620689656
1947-08-11,22.313793103448276
1947-08-12,22.324137931034482
1947-08-13,22.334482758620688
1947-08-14,22.344827586206897
1947-08-15,22.355172413793102
1947-08-18,22.386206896551723
1947-08-19,22.396551724137932
1947-08-20,22.406896551724138
1947-08-21,22.417241379310344
1947-08-22,22.427586206896553
1947-08-25,22.458620689655174
1947-08-26,22.46896551724138
1947-08-27,22.479310344827585
1947-08-28,22.489655172413794
1947-08-29,22.5
1947-09-01,22.546875
1947-09-02,22.5625
1947-09-03,22.578125
1947-09-04,22.59375
1947-09-05,22.609375
1947-09-08,22.65625
1947-09-09,22.671875
1947-09-10,22.6875
1947-09-11,22.703125
1947-09-12,22.71875
1947-09-15,22.765625
1947-09-16,22.78125
1947-09-17,22.796875
1947-09-18,22.8125
1947-09-19,22.828125
1947-09-22,22.875
1947-09-23,22.890625
1947-09-24,22.90625
1947-09-25,22.921875
1947-09-26,22.9375
1947-09-29,22.984375
1947-09-30,23.0
1947-10-01,23.0
1947-10-02,23.0
1947-10-03,23.0
1947-10-06,23.0
1947-10-07,23.0
1947-10-08,23.0
1947-10-09,23.0
1947-10-10,23.0
1947-10-13,23.0
1947-10-14,23.0
1947-10-15,23.0
1947-10-16,23.0
1947-10-17,23.0
1947-10-20,23.0
1947-10-21,23.0
1947-10-22,23.0
1947-10-23,23.0
1947-10-24,23.0
1947-10-27,23.0
1947-10-28,23.0
1947-10-29,23.0
1947-10-30,23.0
1947-10-31,23.0
1947-11-03,23.010714285714286
1947-11-04,23.014285714285716
1947-11-05,23.017857142857142
1947-11-06,23.021428571428572
1947-11-07,23.025
1947-11-10,23.035714285714285
1947-11-11,23.039285714285715
1947-11-12,23.042857142857144
1947-11-13,23.04642857142857
1947-11-14,23.05
1947-11-17,23.060714285714287
1947-11-18,23.064285714285717
1947-11-19,23.067857142857143
1947-11-20,23.071428571428573
1947-11-21,23.075
1947-11-24,23.085714285714285
1947-11-25,23.089285714285715
1947-11-26,23.092857142857145
1947-11-27,23.09642857142857
1947-11-28,23.1
1947-12-01,23.12727272727273
1947-12-02,23.136363636363637
1947-12-03,23.145454545454548
1947-12-04,23.154545454545456
1947-12-05,23.163636363636364
1947-12-08,23.19090909090909
1947-12-09,23.2
1947-12-10,23.20909090909091
1947-12-11,23.21818181818182
1947-12-12,23.227272727272727
1947-12-15,23.254545454545454
1947-12-16,23.263636363636362
1947-12-17,23.272727272727273
1947-12-18,23.28181818181818
1947-12-19,23.29090909090909
1947-12-22,23.318181818181817
1947-12-23,23.327272727272728
1947-12-24,23.336363636363636
1947-12-25,23.345454545454544
1947-12-26,23.354545454545452
1947-12-29,23.38181818181818
1947-12-30,23.39090909090909
1947-12-31,23.4
1948-01-01,23.41
1948-01-02,23.419999999999998
1948-01-05,23.45
1948-01-06,23.459999999999997
1948-01-07,23.47
1948-01-08,23.48
1948-01-09,23.49
1948-01-12,23.52
1948-01-13,23.529999999999998
1948-01-14,23.54
1948-01-15,23.549999999999997
1948-01-16,23.56
1948-01-19,23.59
1948-01-20,23.599999999999998
1948-01-21,23.61
1948-01-22,23.619999999999997
1948-01-23,23.63
1948-01-26,23.66
1948-01-27,23.669999999999998
1948-01-28,23.68
1948-01-29,23.689999999999998
1948-01-30,23.7
1948-02-02,23.678571428571427
1948-02-03,23.67142857142857
1948-02-04,23.664285714285715
1948-02-05,23.657142857142855
1948-02-06,23.65
1948-02-09,23.628571428571426
1948-02-10,23.62142857142857
1948-02-11,23.614285714285714
1948-02-12,23.607142857142858
1948-02-13,23.599999999999998
1948-02-16,23.57857142857143
1948-02-17,23.57142857142857
1948-02-18,23.564285714285713
1948-02-19,23.557142857142857
1948-02-20,23.55
1948-02-23,23.52857142857143
1948-02-24,23.521428571428572
1948-02-25,23.514285714285712
1948-02-26,23.507142857142856
1948-02-27,23.5
1948-03-01,23.490909090909092
1948-03-02,23.48787878787879
1948-03-03,23.484848484848484
1948-03-04,23.48181818181818
1948-03-05,23.478787878787877
1948-03-08,23.46969696969697
1948-03-09,23.466666666666665
1948-03-10,23.463636363636365
1948-03-11,23.46060606060606
1948-03-12,23.457575757575757
1948-03-15,23.44848484848485
1948-03-16,23.445454545454545
1948-03-17,23.44242424242424
1948-03-18,23.439393939393938
1948-03-19,23.436363636363634
1948-03-22,23.427272727272726
1948-03-23,23.424242424242422
1948-03-24,23.421212121212122
1948-03-25,23.418181818181818
1948-03-26,23.415151515151514
1948-03-29,23.406060606060606
1948-03-30,23.403030303030302
1948-03-31,23.4
1948-04-01,23.41333333333333
1948-04-02,23.426666666666666
1948-04-05,23.466666666666665
1948-04-06,23.48
1948-04-07,23.493333333333332
1948-04-08,23.506666666666664
1948-04-09,23.52
1948-04-12,23.56
1948-04-13,23.573333333333334
1948-04-14,23.586666666666666
1948-04-15,23.599999999999998
1948-04-16,23.613333333333333
1948-04-19,23.653333333333332
1948-04-20,23.666666666666668
1948-04-21,23.68
1948-04-22,23.693333333333335
1948-04-23,23.706666666666667
1948-04-26,23.746666666666666
1948-04-27,23.76
1948-04-28,23.773333333333333
1948-04-29,23.78666666666667
1948-04-30,23.8
1948-05-03,23.809677419354838
1948-05-04,23.81290322580645
1948-05-05,23.816129032258065
1948-05-06,23.81935483870968
1948-05-07,23.822580645161292
1948-05-10,23.83225806451613
1948-05-11,23.835483870967742
1948-05-12,23.838709677419356
1948-05-13,23.841935483870966
1948-05-14,23.84516129032258
1948-05-17,23.85483870967742
1948-05-18,23.858064516129033
1948-05-19,23.861290322580643
1948-05-20,23.864516129032257
1948-05-21,23.86774193548387
1948-05-24,23.877419354838707
1948-05-25,23.88064516129032
1948-05-26,23.883870967741935
1948-05-27,23.887096774193548
1948-05-28,23.89032258064516
1948-05-31,23.9
1948-06-01,23.906666666666666
1948-06-02,23.91333333333333
1948-06-03,23.919999999999998
1948-06-04,23.926666666666666
1948-06-07,23.946666666666665
1948-06-08,23.953333333333333
1948-06-09,23.96
1948-06-10,23.966666666666665
1948-06-11,23.973333333333333
1948-06-14,23.993333333333332
1948-06-15,24.0
1948-06-16,24.006666666666668
1948-06-17,24.013333333333332
1948-06-18,24.02
1948-06-21,24.04
1948-06-22,24.046666666666667
1948-06-23,24.053333333333335
1948-06-24,24.060000000000002
1948-06-25,24.066666666666666
1948-06-28,24.08666666666667
1948-06-29,24.093333333333334
1948-06-30,24.1
1948-07-01,24.110000000000003
1948-07-02,24.12
1948-07-05,24.150000000000002
1948-07-06,24.16
1948-07-07,24.17
1948-07-08,24.18
1948-07-09,24.19
1948-07-12,24.22
1948-07-13,24.23
1948-07-14,24.24
1948-07-15,24.25
1948-07-16,24.26
1948-07-19,24.29
1948-07-20,24.3
1948-07-21,24.31
1948-07-22,24.32
1948-07-23,24.33
1948-07-26,24.36
1948-07-27,24.369999999999997
1948-07-28,24.38
1948-07-29,24.389999999999997
1948-07-30,24.4
1948-08-02,24.409374999999997
1948-08-03,24.412499999999998
1948-08-04,24.415625
1948-08-05,24.41875
1948-08-06,24.421875
1948-08-09,24.43125
1948-08-10,24.434375
1948-08-11,24.4375
1948-08-12,24.440625
1948-08-13,24.443749999999998
1948-08-16,24.453125
1948-08-17,24.45625
1948-08-18,24.459374999999998
1948-08-19,24.4625
1948-08-20,24.465625
1948-08-23,24.475
1948-08-24,24.478125
1948-08-25,24.48125
1948-08-26,24.484375
1948-08-27,24.4875
1948-08-30,24.496875
1948-08-31,24.5
1948-09-01,24.5
1948-09-02,24.5
1948-09-03,24.5
1948-09-06,24.5
1948-09-07,24.5
1948-09-08,24.5
1948-09-09,24.5
1948-09-10,24.5
1948-09-13,24.5
1948-09-14,24.5
1948-09-15,24.5
1948-09-16,24.5
1948-09-17,24.5
1948-09-20,24.5
1948-09-21,24.5
1948-09-22,24.5
1948-09-23,24.5
1948-09-24,24.5
1948-09-27,24.5
1948-09-28,24.5
1948-09-29,24.5
1948-09-30,24.5
1948-10-01,24.49655172413793
1948-10-04,24.486206896551725
1948-10-05,24.482758620689655
1948-10-06,24.479310344827585
1948-10-07,24.475862068965515
1948-10-08,24.47241379310345
1948-10-11,24.46206896551724
1948-10-12,24.45862068965517
1948-10-13,24.455172413793104
1948-10-14,24.451724137931034
1948-10-15,24.448275862068964
1948-10-18,24.43793103448276
1948-10-19,24.43448275862069
1948-10-20,24.43103448275862
1948-10-21,24.42758620689655
1948-10-22,24.424137931034483
1948-10-25,24.413793103448274
1948-10-26,24.410344827586204
1948-10-27,24.406896551724138
1948-10-28,24.40344827586207
1948-10-29,24.4
1948-11-01,24.381249999999998
1948-11-02,24.375
1948-11-03,24.36875
1948-11-04,24.362499999999997
1948-11-05,24.35625
1948-11-08,24.3375
1948-11-09,24.331249999999997
1948-11-10,24.325
1948-11-11,24.318749999999998
1948-11-12,24.3125
1948-11-15,24.29375
1948-11-16,24.287499999999998
1948-11-17,24.28125
1948-11-18,24.275
1948-11-19,24.26875
1948-11-22,24.25
1948-11-23,24.24375
1948-11-24,24.2375
1948-11-25,24.23125
1948-11-26,24.224999999999998
1948-11-29,24.20625
1948-11-30,24.2
1948-12-01,24.196774193548386
1948-12-02,24.193548387096772
1948-12-03,24.190322580645162
1948-12-06,24.18064516129032
1948-12-07,24.177419354838708
1948-12-08,24.174193548387098
1948-12-09,24.170967741935485
1948-12-10,24.16774193548387
1948-12-13,24.158064516129034
1948-12-14,24.15483870967742
1948-12-15,24.151612903225807
1948-12-16,24.148387096774194
1948-12-17,24.14516129032258
1948-12-20,24.135483870967743
1948-12-21,24.13225806451613
1948-12-22,24.129032258064516
1948-12-23,24.125806451612902
1948-12-24,24.122580645161293
1948-12-27,24.112903225806452
1948-12-28,24.10967741935484
1948-12-29,24.10645161290323
1948-12-30,24.103225806451615
1948-12-31,24.1
1949-01-03,24.09032258064516
1949-01-04,24.08709677419355
1949-01-05,24.083870967741937
1949-01-06,24.080645161290324
1949-01-07,24.07741935483871
1949-01-10,24.067741935483873
1949-01-11,24.06451612903226
1949-01-12,24.061290322580646
1949-01-13,24.058064516129033
1949-01-14,24.05483870967742
1949-01-17,24.045161290322582
1949-01-18,24.04193548387097
1949-01-19,24.038709677419355
1949-01-20,24.03548387096774
1949-01-21,24.032258064516128
1949-01-24,24.02258064516129
1949-01-25,24.019354838709678
1949-01-26,24.016129032258064
1949-01-27,24.01290322580645
1949-01-28,24.00967741935484
1949-01-31,24.0
1949-02-01,23.992857142857144
1949-02-02,23.985714285714284
1949-02-03,23.978571428571428
1949-02-04,23.97142857142857
1949-02-07,23.95
1949-02-08,23.942857142857143
1949-02-09,23.935714285714287
1949-02-10,23.928571428571427
1949-02-11,23.92142857142857
1949-02-14,23.9
1949-02-15,23.892857142857142
1949-02-16,23.885714285714286
1949-02-17,23.87857142857143
1949-02-18,23.87142857142857
1949-02-21,23.85
1949-02-22,23.84285714285714
1949-02-23,23.835714285714285
1949-02-24,23.82857142857143
1949-02-25,23.821428571428573
1949-02-28,23.8
1949-03-01,23.8
1949-03-02,23.8
1949-03-03,23.8
1949-03-04,23.8
1949-03-07,23.8
1949-03-08,23.8
1949-03-09,23.8
1949-03-10,23.8
1949-03-11,23.8
1949-03-14,23.8
1949-03-15,23.8
1949-03-16,23.8
1949-03-17,23.8
1949-03-18,23.8
1949-03-21,23.8
1949-03-22,23.8
1949-03-23,23.8
1949-03-24,23.8
1949-03-25,23.8
1949-03-28,23.8
1949-03-29,23.8
1949-03-30,23.8
1949-03-31,23.8
1949-04-01,23.80344827586207
1949-04-04,23.813793103448276
1949-04-05,23.817241379310346
1949-04-06,23.820689655172416
1949-04-07,23.824137931034482
1949-04-08,23.82758620689655
1949-04-11,23.837931034482757
1949-04-12,23.841379310344827
1949-04-13,23.844827586206897
1949-04-14,23.848275862068967
1949-04-15,23.851724137931033
1949-04-18,23.862068965517242
1949-04-19,23.865517241379308
1949-04-20,23.868965517241378
1949-04-21,23.872413793103448
1949-04-22,23.875862068965517
1949-04-25,23.886206896551723
1949-04-26,23.889655172413793
1949-04-27,23.89310344827586
1949-04-28,23.89655172413793
1949-04-29,23.9
1949-05-02,23.890625
1949-05-03,23.8875
1949-05-04,23.884375
1949-05-05,23.881249999999998
1949-05-06,23.878125
1949-05-09,23.86875
1949-05-10,23.865624999999998
1949-05-11,23.8625
1949-05-12,23.859375
1949-05-13,23.85625
1949-05-16,23.846875
1949-05-17,23.84375
1949-05-18,23.840625
1949-05-19,23.8375
1949-05-20,23.834375
1949-05-23,23.825
1949-05-24,23.821875
1949-05-25,23.81875
1949-05-26,23.815625
1949-05-27,23.8125
1949-05-30,23.803125
1949-05-31,23.8
1949-06-01,23.803333333333335
1949-06-02,23.80666666666667
1949-06-03,23.81
1949-06-06,23.82
1949-06-07,23.823333333333334
1949-06-08,23.826666666666668
1949-06-09,23.83
1949-06-10,23.833333333333332
1949-06-13,23.843333333333334
1949-06-14,23.846666666666668
1949-06-15,23.849999999999998
1949-06-16,23.85333333333333
1949-06-17,23.856666666666666
1949-06-20,23.866666666666667
1949-06-21,23.869999999999997
1949-06-22,23.87333333333333
1949-06-23,23.876666666666665
1949-06-24,23.88
1949-06-27,23.889999999999997
1949-06-28,23.89333333333333
1949-06-29,23.896666666666665
1949-06-30,23.9
1949-07-01,23.89310344827586
1949-07-04,23.872413793103448
1949-07-05,23.865517241379308
1949-07-06,23.858620689655172
1949-07-07,23.851724137931033
1949-07-08,23.844827586206897
1949-07-11,23.824137931034482
1949-07-12,23.817241379310342
1949-07-13,23.810344827586206
1949-07-14,23.803448275862067
1949-07-15,23.79655172413793
1949-07-18,23.775862068965516
1949-07-19,23.76896551724138
1949-07-20,23.76206896551724
1949-07-21,23.7551724137931
1949-07-22,23.748275862068965
1949-07-25,23.72758620689655
1949-07-26,23.720689655172414
1949-07-27,23.713793103448275
1949-07-28,23.70689655172414
1949-07-29,23.7
1949-08-01,23.709090909090907
1949-08-02,23.71212121212121
1949-08-03,23.715151515151515
1949-08-04,23.71818181818182
1949-08-05,23.721212121212123
1949-08-08,23.73030303030303
1949-08-09,23.733333333333334
1949-08-10,23.736363636363635
1949-08-11,23.73939393939394
1949-08-12,23.742424242424242
1949-08-15,23.75151515151515
1949-08-16,23.754545454545454
1949-08-17,23.757575757575758
1949-08-18,23.76060606060606
1949-08-19,23.763636363636365
1949-08-22,23.772727272727273
1949-08-23,23.775757575757577
1949-08-24,23.778787878787877
1949-08-25,23.78181818181818
1949-08-26,23.784848484848485
1949-08-29,23.793939393939393
1949-08-30,23.796969696969697
1949-08-31,23.8
1949-09-01,23.803333333333335
1949-09-02,23.80666666666667
1949-09-05,23.816666666666666
1949-09-06,23.82
1949-09-07,23.823333333333334
1949-09-08,23.826666666666668
1949-09-09,23.83
1949-09-12,23.84
1949-09-13,23.843333333333334
1949-09-14,23.846666666666668
1949-09-15,23.849999999999998
1949-09-16,23.85333333333333
1949-09-19,23.863333333333333
1949-09-20,23.866666666666667
1949-09-21,23.869999999999997
1949-09-22,23.87333333333333
1949-09-23,23.876666666666665
1949-09-26,23.886666666666667
1949-09-27,23.889999999999997
1949-09-28,23.89333333333333
1949-09-29,23.896666666666665
1949-09-30,23.9
1949-10-03,23.88064516129032
1949-10-04,23.874193548387094
1949-10-05,23.86774193548387
1949-10-06,23.861290322580643
1949-10-07,23.854838709677416
1949-10-10,23.835483870967742
1949-10-11,23.829032258064515
1949-10-12,23.82258064516129
